ID,DATA_CLS,TRDAR_CLSF,TRDAR_CD,CRTR_YR,CRTR_YR_QTR,TRDAR_NM,ADSTRD_NM,ADSTRD_CD,CRMPRVEN_IDEX,LND_UTILIIZA_IDEX,TRDAR_IDEX,PUL_IDEX,RSRNCE_TRDAR_IDEX
21109890,상권,골목상권,2110989.0,2024,1,대치동아우편취급국,대치4동,11680630,주의,보통,우수,주의,주의
21109900,상권,골목상권,2110990.0,2024,1,청담역 12번,청담동,11680565,양호,미흡,우수,미흡,미흡
21109910,상권,골목상권,2110991.0,2024,1,삼성중앙역 5번,삼성1동,11680580,우수,미흡,우수,주의,주의
21109920,상권,골목상권,2110992.0,2024,1,도곡초등학교,대치4동,11680630,우수,양호,양호,미흡,미흡
21109930,상권,골목상권,2110993.0,2024,1,개포지하차도 북측,개포1동,11680660,우수,미흡,우수,양호,보통
21109940,상권,골목상권,2110994.0,2024,1,개포고등학교,개포2동,11680670,우수,우수,우수,양호,양호
21109950,상권,골목상권,2110995.0,2024,1,봉은사역 4번,삼성1동,11680580,우수,주의,우수,보통,미흡
21109960,상권,골목상권,2110996.0,2024,1,대치2동주민센터,대치2동,11680610,우수,양호,우수,보통,양호
21109970,상권,골목상권,2110997.0,2024,1,대청초등학교,일원1동,11680730,양호,양호,우수,양호,양호
21109980,상권,골목상권,2110998.0,2024,1,은곡마을(은곡마을공원),세곡동,11680700,우수,미흡,우수,미흡,미흡
21109990,상권,골목상권,2110999.0,2024,1,윗방죽마을공원,세곡동,11680700,미흡,주의,우수,미흡,미흡
21110000,상권,골목상권,2111000.0,2024,1,대왕초등학교(세곡동사거리서남측),세곡동,11680700,우수,양호,우수,양호,양호
21110010,상권,골목상권,2111001.0,2024,1,아래방죽마을공원(율현초등학교),세곡동,11680700,우수,보통,우수,미흡,보통
21110020,상권,골목상권,2111002.0,2024,1,한국교통안전공단 강남자동차검사소,세곡동,11680700,양호,미흡,우수,양호,양호
21110030,상권,골목상권,2111003.0,2024,1,삼전역 4번,잠실본동,11710650,우수,미흡,우수,미흡,미흡
21110040,상권,골목상권,2111004.0,2024,1,삼전역 1번,잠실본동,11710650,우수,주의,우수,미흡,주의
21110050,상권,골목상권,2111005.0,2024,1,삼전역 3번,삼전동,11710610,우수,주의,우수,보통,미흡
21110060,상권,골목상권,2111006.0,2024,1,석촌고분역 1번,삼전동,11710610,우수,미흡,우수,양호,미흡
21110070,상권,골목상권,2111007.0,2024,1,석촌고분역 4번,삼전동,11710610,우수,미흡,우수,미흡,미흡
21110080,상권,골목상권,2111008.0,2024,1,석촌고분역 3번,석촌동,11710600,우수,양호,우수,양호,양호
21110090,상권,골목상권,2111009.0,2024,1,송파책박물관,석촌동,11710600,우수,주의,우수,주의,주의
21110100,상권,골목상권,2111010.0,2024,1,석촌역 7번,석촌동,11710600,우수,주의,우수,양호,미흡
21110110,상권,골목상권,2111011.0,2024,1,잠실나루역,잠실4동,11710690,양호,주의,우수,주의,주의
21110120,상권,골목상권,2111012.0,2024,1,석촌역 6번,석촌동,11710600,우수,미흡,우수,보통,미흡
21110130,상권,골목상권,2111013.0,2024,1,송파나루역 1번(송리단길),송파1동,11710580,우수,주의,우수,주의,주의
21110140,상권,골목상권,2111014.0,2024,1,송파나루역 2번,방이2동,11710562,우수,주의,양호,주의,주의
21110150,상권,골목상권,2111015.0,2024,1,석촌역 3번,송파1동,11710580,우수,주의,우수,주의,주의
21110160,상권,골목상권,2111016.0,2024,1,송파역 2번,송파2동,11710590,우수,주의,우수,미흡,주의
21110170,상권,골목상권,2111017.0,2024,1,송파나루역 3번,방이2동,11710562,우수,미흡,우수,양호,보통
21110180,상권,골목상권,2111018.0,2024,1,풍납초등학교(풍납백제문화공원),풍납1동,11710510,우수,미흡,우수,보통,미흡
21110190,상권,골목상권,2111019.0,2024,1,한성백제역 3번,방이2동,11710562,우수,양호,우수,양호,양호
21110200,상권,골목상권,2111020.0,2024,1,방이동고분군(방산고등학교),방이1동,11710561,양호,미흡,우수,미흡,미흡
21110210,상권,골목상권,2111021.0,2024,1,방이역 4번,방이1동,11710561,양호,양호,우수,미흡,미흡
21110220,상권,골목상권,2111022.0,2024,1,석촌중학교(방이육교),가락본동,11710620,우수,주의,우수,미흡,주의
21110230,상권,골목상권,2111023.0,2024,1,문정역 1번,문정1동,11710641,우수,미흡,우수,미흡,미흡
21110240,상권,골목상권,2111024.0,2024,1,경찰병원역 4번(건너말공원),가락본동,11710620,우수,양호,우수,미흡,양호
21110250,상권,골목상권,2111025.0,2024,1,경찰병원역 3번,가락2동,11710632,주의,미흡,우수,양호,양호
21110260,상권,골목상권,2111026.0,2024,1,문정역 2번,문정1동,11710641,우수,미흡,우수,미흡,미흡
21110270,상권,골목상권,2111027.0,2024,1,문정초등학교,문정1동,11710641,미흡,주의,우수,주의,주의
21110280,상권,골목상권,2111028.0,2024,1,문현중학교(장지역 1번),장지동,11710646,우수,우수,우수,양호,양호
21110290,상권,골목상권,2111029.0,2024,1,오금역 4번,가락2동,11710632,우수,양호,우수,양호,양호
21110300,상권,골목상권,2111030.0,2024,1,방이역 2번,오금동,11710570,우수,미흡,우수,양호,미흡
21110310,상권,골목상권,2111031.0,2024,1,장지동주민센터(한림연예예술고교),장지동,11710646,우수,보통,우수,양호,보통
21110320,상권,골목상권,2111032.0,2024,1,방이역 1번,오금동,11710570,우수,미흡,우수,양호,보통
21110330,상권,골목상권,2111033.0,2024,1,문정동성당,장지동,11710646,우수,미흡,우수,보통,미흡
21110340,상권,골목상권,2111034.0,2024,1,오동나무공원(송파레미니스1단지),오금동,11710570,우수,미흡,우수,미흡,미흡
21110350,상권,골목상권,2111035.0,2024,1,오금공원(오주중학교),오금동,11710570,우수,보통,우수,보통,보통
21110360,상권,골목상권,2111036.0,2024,1,투구봉어린이공원,가락2동,11710632,우수,보통,우수,보통,보통
21110370,상권,골목상권,2111037.0,2024,1,Sh수협은행 오금동금융센터(아랫말어린이공원),오금동,11710570,양호,보통,우수,양호,양호
21110380,상권,골목상권,2111038.0,2024,1,보인중학교,오금동,11710570,우수,미흡,우수,양호,미흡
21110390,상권,골목상권,2111039.0,2024,1,벌말어린이공원,오금동,11710570,우수,미흡,우수,양호,보통
21110400,상권,골목상권,2111040.0,2024,1,거여초등학교,오금동,11710570,양호,미흡,양호,미흡,미흡
21110410,상권,골목상권,2111041.0,2024,1,거여역 8번,거여1동,11710531,양호,양호,우수,양호,양호
21110420,상권,골목상권,2111042.0,2024,1,거여역 1번(거여공원),거여1동,11710531,우수,양호,우수,미흡,미흡
21110430,상권,골목상권,2111043.0,2024,1,마천공원,마천2동,11710550,양호,보통,우수,보통,보통
21110440,상권,골목상권,2111044.0,2024,1,남천초등학교,마천2동,11710550,우수,미흡,우수,미흡,미흡
21110450,상권,골목상권,2111045.0,2024,1,개미어린이공원,위례동,11710647,보통,보통,우수,양호,양호
21110460,상권,골목상권,2111046.0,2024,1,마천역(마천초등학교),마천1동,11710540,우수,미흡,우수,주의,주의
21110470,상권,골목상권,2111047.0,2024,1,마천1치안센터,마천1동,11710540,우수,양호,우수,미흡,보통
21110480,상권,골목상권,2111048.0,2024,1,천호역 1번(천호문구완구거리),천호제2동,11740610,우수,보통,우수,양호,양호
21110490,상권,골목상권,2111049.0,2024,1,천호지구대(천호동자전거거리),천호제2동,11740610,우수,미흡,우수,보통,보통
21110500,상권,골목상권,2111050.0,2024,1,강동구청(강동구청역 2번),성내제1동,11740640,우수,미흡,우수,보통,보통
21110510,상권,골목상권,2111051.0,2024,1,천호역 6번,성내제2동,11740650,양호,미흡,우수,주의,주의
21110520,상권,골목상권,2111052.0,2024,1,암사역 3번(천호동자전거거리),천호제2동,11740610,우수,미흡,우수,보통,미흡
21110530,상권,골목상권,2111053.0,2024,1,성내천어린이공원(하니사랑길),성내제1동,11740640,양호,주의,우수,주의,주의
21110540,상권,골목상권,2111054.0,2024,1,암사역 4번(삼성광나루아파트),암사제2동,11740580,우수,보통,양호,미흡,미흡
21110550,상권,골목상권,2111055.0,2024,1,선사초등학교,암사제2동,11740580,우수,미흡,우수,미흡,미흡
21110560,상권,골목상권,2111056.0,2024,1,천호태영아파트,천호제3동,11740620,양호,미흡,우수,양호,보통
21110570,상권,골목상권,2111057.0,2024,1,천호공원(해공체육문화센터),천호제2동,11740610,우수,미흡,우수,미흡,미흡
21110580,상권,골목상권,2111058.0,2024,1,성내중학교,성내제1동,11740640,양호,미흡,우수,주의,주의
21110590,상권,골목상권,2111059.0,2024,1,강동역 4번(강풀만화거리),성내제2동,11740650,우수,미흡,우수,양호,보통
21110600,상권,골목상권,2111060.0,2024,1,암사역 2번(서울강동초등학교),천호제2동,11740610,양호,미흡,우수,미흡,미흡
21110610,상권,골목상권,2111061.0,2024,1,암사역 1번,암사제1동,11740570,양호,주의,우수,보통,주의
21110620,상권,골목상권,2111062.0,2024,1,둔촌동역 3번(성내3동주민센터),성내제3동,11740660,우수,보통,우수,미흡,보통
21110630,상권,골목상권,2111063.0,2024,1,강동구립 천호도서관,천호제3동,11740620,우수,보통,우수,양호,양호
21110640,상권,골목상권,2111064.0,2024,1,둔촌동역 4번,성내제3동,11740660,양호,양호,우수,양호,양호
21110650,상권,골목상권,2111065.0,2024,1,천일초등학교,천호제3동,11740620,우수,주의,우수,양호,미흡
21110660,상권,골목상권,2111066.0,2024,1,암사동성당(효정하나플러스아파트),암사제1동,11740570,양호,양호,우수,보통,양호
21110670,상권,골목상권,2111067.0,2024,1,강동구립성내도서관,성내제3동,11740660,우수,보통,우수,미흡,미흡
21110680,상권,골목상권,2111068.0,2024,1,강동성심병원,길동,11740685,양호,미흡,우수,미흡,미흡
21110690,상권,골목상권,2111069.0,2024,1,천호1동주민센터,천호제1동,11740600,우수,주의,우수,미흡,주의
21110700,상권,골목상권,2111070.0,2024,1,천호초등학교,천호제1동,11740600,우수,미흡,우수,양호,보통
21110710,상권,골목상권,2111071.0,2024,1,천동초등학교,길동,11740685,우수,보통,우수,양호,양호
21110720,상권,골목상권,2111072.0,2024,1,굽은다리역 1번(십자성마을),천호제1동,11740600,우수,보통,우수,보통,보통
21110730,상권,골목상권,2111073.0,2024,1,둔촌동역 1번(한산중학교),둔촌제2동,11740700,우수,보통,우수,양호,양호
21110740,상권,골목상권,2111074.0,2024,1,명일역 1번,암사제1동,11740570,우수,미흡,우수,보통,미흡
21110750,상권,골목상권,2111075.0,2024,1,굽은다리역 2번,천호제1동,11740600,우수,미흡,우수,미흡,미흡
21110760,상권,골목상권,2111076.0,2024,1,둔촌2동주민센터,둔촌제2동,11740700,우수,양호,우수,양호,양호
21110770,상권,골목상권,2111077.0,2024,1,길동주민센터(강동도서관),길동,11740685,우수,우수,우수,미흡,양호
21110780,상권,골목상권,2111078.0,2024,1,굽은다리역 4번,길동,11740685,우수,주의,우수,주의,주의
21110790,상권,골목상권,2111079.0,2024,1,둔촌고등학교(둔촌중학교),둔촌제2동,11740700,우수,미흡,우수,미흡,미흡
21110800,상권,골목상권,2111080.0,2024,1,굽은다리역 3번,명일제1동,11740530,양호,미흡,우수,보통,미흡
21110810,상권,골목상권,2111081.0,2024,1,둔촌푸르지오아파트,둔촌제2동,11740700,주의,주의,우수,미흡,미흡
21110820,상권,골목상권,2111082.0,2024,1,중앙보훈병원,둔촌제2동,11740700,양호,미흡,우수,주의,미흡
21110830,상권,골목상권,2111083.0,2024,1,GS강동자이아파트,길동,11740685,양호,보통,우수,미흡,미흡
21110840,상권,골목상권,2111084.0,2024,1,길동신동아아파트,길동,11740685,우수,미흡,우수,보통,미흡
21110850,상권,골목상권,2111085.0,2024,1,묘곡초등학교(고덕아이파크아파트),고덕제1동,11740550,우수,양호,우수,양호,양호
21110860,상권,골목상권,2111086.0,2024,1,한영중고,명일제2동,11740540,양호,미흡,우수,미흡,미흡
21110870,상권,골목상권,2111087.0,2024,1,고덕중학교(고덕2동주민센터),고덕제2동,11740560,우수,보통,우수,미흡,미흡
21110880,상권,골목상권,2111088.0,2024,1,고덕동성당,고덕제2동,11740560,우수,미흡,우수,양호,미흡
21110890,상권,골목상권,2111089.0,2024,1,상일여고(상일초등학교),상일동,11740520,우수,양호,우수,양호,양호
21110900,상권,골목상권,2111090.0,2024,1,강일동주민센터,강일동,11740515,우수,미흡,우수,미흡,미흡
21200010,상권,발달상권,2120001.0,2024,1,서대문역,교남동,11110580,우수,주의,양호,미흡,주의
21200020,상권,발달상권,2120002.0,2024,1,서촌(경복궁역),사직동,11110530,우수,양호,우수,양호,양호
21200030,상권,발달상권,2120003.0,2024,1,광화문역,사직동,11110530,보통,주의,우수,미흡,미흡
21200040,상권,발달상권,2120004.0,2024,1,종로구청,종로1·2·3·4가동,11110615,우수,미흡,우수,미흡,미흡
21200050,상권,발달상권,2120005.0,2024,1,삼청동,삼청동,11110540,우수,양호,우수,미흡,미흡
21200060,상권,발달상권,2120006.0,2024,1,종각역,종로1·2·3·4가동,11110615,우수,미흡,우수,미흡,미흡
21200070,상권,발달상권,2120007.0,2024,1,북촌(안국역),가회동,11110600,양호,미흡,우수,양호,미흡
21200080,상권,발달상권,2120008.0,2024,1,인사동,종로1·2·3·4가동,11110615,우수,미흡,양호,양호,미흡
21200090,상권,발달상권,2120009.0,2024,1,종로3가역,종로1·2·3·4가동,11110615,우수,보통,우수,양호,양호
21200100,상권,발달상권,2120010.0,2024,1,원남동사거리,종로1·2·3·4가동,11110615,우수,주의,우수,미흡,주의
21200110,상권,발달상권,2120011.0,2024,1,종로4가,종로1·2·3·4가동,11110615,우수,주의,우수,양호,미흡
21200120,상권,발달상권,2120012.0,2024,1,대학로(혜화역),혜화동,11110650,우수,미흡,우수,미흡,미흡
21200130,상권,발달상권,2120013.0,2024,1,이화사거리,이화동,11110640,우수,미흡,우수,미흡,미흡
21200140,상권,발달상권,2120014.0,2024,1,종로5가역,종로5·6가동,11110630,우수,미흡,우수,미흡,미흡
21200150,상권,발달상권,2120015.0,2024,1,종로6가,종로5·6가동,11110630,우수,미흡,양호,미흡,미흡
21200160,상권,발달상권,2120016.0,2024,1,동대문역,창신제1동,11110670,우수,양호,우수,양호,양호
21200170,상권,발달상권,2120017.0,2024,1,동묘앞역(동묘),창신제1동,11110670,양호,양호,우수,보통,양호
21200180,상권,발달상권,2120018.0,2024,1,중림동,중림동,11140680,양호,우수,우수,우수,우수
21200190,상권,발달상권,2120019.0,2024,1,경찰청앞교차로,소공동,11140520,우수,우수,우수,양호,양호
21200200,상권,발달상권,2120020.0,2024,1,시청역_1번,소공동,11140520,양호,주의,우수,보통,미흡
21200210,상권,발달상권,2120021.0,2024,1,시청역_8번,소공동,11140520,우수,미흡,우수,보통,미흡
21200220,상권,발달상권,2120022.0,2024,1,북창동(시청역_6번),소공동,11140520,우수,미흡,우수,양호,보통
21200230,상권,발달상권,2120023.0,2024,1,서울시청,명동,11140550,우수,주의,우수,보통,주의
21200240,상권,발달상권,2120024.0,2024,1,회현역,회현동,11140540,미흡,미흡,우수,미흡,미흡
21200250,상권,발달상권,2120025.0,2024,1,롯데백화점(시청광장 지하쇼핑센터),소공동,11140520,보통,보통,우수,보통,보통
21200260,상권,발달상권,2120026.0,2024,1,을지로입구역,명동,11140550,양호,미흡,우수,양호,보통
21200270,상권,발달상권,2120027.0,2024,1,명동역(명동재미로),명동,11140550,우수,미흡,우수,보통,미흡
21200280,상권,발달상권,2120028.0,2024,1,명동(명동거리),명동,11140550,양호,미흡,우수,미흡,미흡
21200290,상권,발달상권,2120029.0,2024,1,을지로2가,명동,11140550,우수,보통,우수,미흡,미흡
21200300,상권,발달상권,2120030.0,2024,1,중부경찰서(영화인의거리),명동,11140550,우수,미흡,우수,양호,보통
21200310,상권,발달상권,2120031.0,2024,1,을지로3가역,을지로동,11140605,우수,미흡,미흡,미흡,주의
21200320,상권,발달상권,2120032.0,2024,1,충무로역,필동,11140570,주의,주의,양호,미흡,주의
21200330,상권,발달상권,2120033.0,2024,1,을지로4가역,을지로동,11140605,우수,미흡,우수,미흡,미흡
21200340,상권,발달상권,2120034.0,2024,1,중구청(퇴계로4가),광희동,11140590,우수,양호,우수,양호,양호
21200350,상권,발달상권,2120035.0,2024,1,퇴계로5가,광희동,11140590,우수,우수,우수,미흡,양호
21200360,상권,발달상권,2120036.0,2024,1,장충동족발거리(남소영길),장충동,11140580,우수,미흡,우수,양호,미흡
21200370,상권,발달상권,2120037.0,2024,1,동대문역사문화공원역,광희동,11140590,우수,주의,우수,보통,미흡
21200380,상권,발달상권,2120038.0,2024,1,약수역,다산동,11140625,우수,미흡,우수,양호,미흡
21200390,상권,발달상권,2120039.0,2024,1,신당역,신당동,11140615,양호,보통,양호,양호,보통
21200400,상권,발달상권,2120040.0,2024,1,용산전자상가(용산역),원효로제2동,11170570,우수,보통,우수,양호,양호
21200410,상권,발달상권,2120041.0,2024,1,신용산역(용산역),한강로동,11170625,보통,주의,우수,미흡,미흡
21200420,상권,발달상권,2120042.0,2024,1,"숙대입구역(남영역, 남영동)",남영동,11170530,우수,주의,우수,미흡,주의
21200430,상권,발달상권,2120043.0,2024,1,서울역,회현동,11140540,양호,미흡,우수,미흡,미흡
21200440,상권,발달상권,2120044.0,2024,1,삼각지역,한강로동,11170625,우수,미흡,우수,양호,보통
21200450,상권,발달상권,2120045.0,2024,1,남영동 먹자골목,남영동,11170530,우수,주의,보통,미흡,주의
21200460,상권,발달상권,2120046.0,2024,1,이태원(이태원역),이태원제1동,11170650,우수,미흡,우수,양호,보통
21200470,상권,발달상권,2120047.0,2024,1,한남오거리,한남동,11170685,우수,미흡,우수,양호,보통
21200480,상권,발달상권,2120048.0,2024,1,금호역,금호4가동,11200620,우수,미흡,우수,미흡,미흡
21200490,상권,발달상권,2120049.0,2024,1,왕십리역(왕십리),행당제1동,11200560,우수,양호,우수,보통,보통
21200500,상권,발달상권,2120050.0,2024,1,서울숲역,성수1가제1동,11200650,양호,미흡,우수,양호,보통
21200510,상권,발달상권,2120051.0,2024,1,뚝섬역,성수1가제2동,11200660,양호,미흡,우수,보통,미흡
21200520,상권,발달상권,2120052.0,2024,1,성수역,성수2가제3동,11200690,우수,주의,양호,미흡,주의
21200530,상권,발달상권,2120053.0,2024,1,건대입구역(건대),화양동,11215710,우수,미흡,우수,양호,미흡
21200540,상권,발달상권,2120054.0,2024,1,어린이대공원역,화양동,11215710,우수,미흡,양호,미흡,미흡
21200550,상권,발달상권,2120055.0,2024,1,군자역,군자동,11215730,우수,주의,우수,양호,주의
21200560,상권,발달상권,2120056.0,2024,1,구의역,구의제1동,11215850,우수,보통,우수,보통,보통
21200570,상권,발달상권,2120057.0,2024,1,아차산역,능동,11215780,미흡,주의,주의,주의,주의
21200580,상권,발달상권,2120058.0,2024,1,구의사거리,구의제1동,11215850,우수,미흡,우수,양호,보통
21200590,상권,발달상권,2120059.0,2024,1,구삼강변맛길,구의제3동,11215870,양호,미흡,미흡,미흡,주의
21200600,상권,발달상권,2120060.0,2024,1,강변역(테크노마트),구의제3동,11215870,우수,보통,우수,미흡,보통
21200610,상권,발달상권,2120061.0,2024,1,올림픽대교북단,구의제3동,11215870,우수,주의,미흡,미흡,주의
21200620,상권,발달상권,2120062.0,2024,1,신설동역,용신동,11230536,우수,주의,보통,미흡,주의
21200630,상권,발달상권,2120063.0,2024,1,청량리역(청량리),전농제1동,11230560,우수,미흡,주의,미흡,주의
21200640,상권,발달상권,2120064.0,2024,1,경희대학교(경희대),회기동,11230710,우수,보통,우수,미흡,미흡
21200650,상권,발달상권,2120065.0,2024,1,회기역,휘경제1동,11230720,양호,주의,우수,미흡,미흡
21200660,상권,발달상권,2120066.0,2024,1,장한평역(장한평),장안제1동,11230650,보통,미흡,우수,보통,보통
21200670,상권,발달상권,2120067.0,2024,1,장안동사거리,장안제2동,11230660,양호,미흡,우수,양호,보통
21200680,상권,발달상권,2120068.0,2024,1,사가정역,면목제3·8동,11260575,미흡,주의,보통,미흡,주의
21200690,상권,발달상권,2120069.0,2024,1,상봉역,상봉제2동,11260590,우수,주의,우수,양호,미흡
21200700,상권,발달상권,2120070.0,2024,1,한성대입구역,삼선동,11290555,우수,주의,양호,미흡,주의
21200710,상권,발달상권,2120071.0,2024,1,성북구청,삼선동,11290555,우수,양호,양호,미흡,미흡
21200720,상권,발달상권,2120072.0,2024,1,성신여대,동선동,11290575,우수,양호,우수,양호,양호
21200730,상권,발달상권,2120073.0,2024,1,미아사거리,월곡제1동,11290715,우수,미흡,우수,미흡,미흡
21200740,상권,발달상권,2120074.0,2024,1,안암역,안암동,11290600,우수,주의,우수,보통,주의
21200750,상권,발달상권,2120075.0,2024,1,월곡역,월곡제2동,11290725,양호,주의,양호,미흡,주의
21200760,상권,발달상권,2120076.0,2024,1,수유역,수유2동,11305620,주의,보통,우수,양호,양호
21200770,상권,발달상권,2120077.0,2024,1,미아역,미아동,11305535,우수,양호,우수,미흡,양호
21200780,상권,발달상권,2120078.0,2024,1,미아사거리역,송중동,11305545,우수,미흡,우수,미흡,미흡
21200790,상권,발달상권,2120079.0,2024,1,창동역,창제4동,11320514,양호,미흡,우수,보통,보통
21200800,상권,발달상권,2120080.0,2024,1,마들역,상계9동,11350710,우수,미흡,양호,보통,미흡
21200810,상권,발달상권,2120081.0,2024,1,노원역,상계2동,11350640,우수,주의,우수,미흡,미흡
21200820,상권,발달상권,2120082.0,2024,1,상계백병원,상계6·7동,11350695,보통,양호,우수,양호,양호
21200830,상권,발달상권,2120083.0,2024,1,등나무근린공원,중계2·3동,11350625,우수,보통,우수,양호,양호
21200840,상권,발달상권,2120084.0,2024,1,공릉역,공릉1동,11350595,우수,미흡,우수,양호,보통
21200850,상권,발달상권,2120085.0,2024,1,은행사거리,중계본동,11350619,미흡,주의,우수,주의,주의
21200860,상권,발달상권,2120086.0,2024,1,태릉입구역,공릉1동,11350595,우수,미흡,우수,미흡,미흡
21200870,상권,발달상권,2120087.0,2024,1,응암역,신사제1동,11380631,양호,주의,양호,미흡,미흡
21200880,상권,발달상권,2120088.0,2024,1,구산역,갈현제2동,11380552,우수,양호,양호,양호,보통
21200890,상권,발달상권,2120089.0,2024,1,구파발역,진관동,11380690,우수,보통,우수,양호,양호
21200900,상권,발달상권,2120090.0,2024,1,연신내역,불광제2동,11380530,주의,미흡,양호,미흡,주의
21200910,상권,발달상권,2120091.0,2024,1,본서부병원,응암제1동,11380580,미흡,주의,양호,미흡,주의
21200920,상권,발달상권,2120092.0,2024,1,불광역,대조동,11380570,우수,양호,우수,미흡,보통
21200930,상권,발달상권,2120093.0,2024,1,연희동,연희동,11410615,보통,주의,양호,미흡,미흡
21200940,상권,발달상권,2120094.0,2024,1,"신촌역(신촌역, 신촌로터리)",신촌동,11410585,미흡,미흡,우수,미흡,미흡
21200950,상권,발달상권,2120095.0,2024,1,홍제역,홍제제1동,11410620,미흡,보통,우수,미흡,미흡
21200960,상권,발달상권,2120096.0,2024,1,"이화여대(이대역, 이대)",신촌동,11410585,우수,양호,양호,양호,양호
21200970,상권,발달상권,2120097.0,2024,1,충정로역,충현동,11410565,우수,보통,우수,미흡,미흡
21200980,상권,발달상권,2120098.0,2024,1,DMC(디지털미디어시티),상암동,11440740,우수,주의,양호,미흡,주의
21200990,상권,발달상권,2120099.0,2024,1,월드컵경기장역(월드컵경기장),성산제2동,11440730,우수,양호,우수,미흡,미흡
21201000,상권,발달상권,2120100.0,2024,1,망원역,서교동,11440660,우수,보통,우수,양호,양호
21201010,상권,발달상권,2120101.0,2024,1,합정역,합정동,11440680,우수,미흡,우수,양호,보통
21201020,상권,발달상권,2120102.0,2024,1,서교동(홍대),서교동,11440660,양호,주의,양호,주의,주의
21201030,상권,발달상권,2120103.0,2024,1,홍대입구역(홍대),서교동,11440660,우수,미흡,양호,양호,미흡
21201040,상권,발달상권,2120104.0,2024,1,연남동(홍대),서교동,11440660,우수,양호,우수,우수,양호
21201050,상권,발달상권,2120105.0,2024,1,상수역(홍대),서강동,11440655,우수,미흡,주의,미흡,주의
21201060,상권,발달상권,2120106.0,2024,1,마포역,용강동,11440590,주의,주의,양호,주의,주의
21201070,상권,발달상권,2120107.0,2024,1,공덕역(공덕오거리),공덕동,11440565,미흡,주의,우수,미흡,미흡
21201080,상권,발달상권,2120108.0,2024,1,신정네거리역,신정4동,11470650,우수,미흡,양호,미흡,주의
21201090,상권,발달상권,2120109.0,2024,1,서울남부지방법원,신정1동,11470620,우수,주의,양호,보통,미흡
21201100,상권,발달상권,2120110.0,2024,1,목동역 8번출구,신정4동,11470650,미흡,주의,주의,미흡,주의
21201110,상권,발달상권,2120111.0,2024,1,목동사거리,화곡제4동,11500570,우수,보통,우수,양호,양호
21201120,상권,발달상권,2120112.0,2024,1,등촌역,목3동,11470530,우수,주의,양호,미흡,주의
21201130,상권,발달상권,2120113.0,2024,1,오목교역,목1동,11470510,미흡,주의,우수,주의,주의
21201140,상권,발달상권,2120114.0,2024,1,목동신시가지,목5동,11470550,미흡,미흡,우수,미흡,미흡
21201150,상권,발달상권,2120115.0,2024,1,김포공항역(김포공항),방화제2동,11500640,우수,주의,우수,미흡,주의
21201160,상권,발달상권,2120116.0,2024,1,송정역,공항동,11500620,양호,미흡,우수,미흡,미흡
21201170,상권,발달상권,2120117.0,2024,1,강서농산물도매시장,발산제1동,11500611,우수,미흡,우수,보통,미흡
21201180,상권,발달상권,2120118.0,2024,1,마곡역(마곡),가양제1동,11500603,양호,미흡,양호,보통,미흡
21201190,상권,발달상권,2120119.0,2024,1,발산역(마곡),가양제1동,11500603,우수,보통,양호,우수,양호
21201200,상권,발달상권,2120120.0,2024,1,화곡역,화곡제1동,11500540,양호,주의,우수,주의,주의
21201210,상권,발달상권,2120121.0,2024,1,까치산역,화곡제1동,11500540,우수,보통,우수,미흡,미흡
21201220,상권,발달상권,2120122.0,2024,1,강서구청,화곡제6동,11500591,우수,주의,우수,미흡,미흡
21201230,상권,발달상권,2120123.0,2024,1,오류동역,오류제1동,11530770,우수,미흡,양호,보통,미흡
21201240,상권,발달상권,2120124.0,2024,1,개봉동 현대아파트,개봉제3동,11530760,우수,미흡,우수,보통,보통
21201250,상권,발달상권,2120125.0,2024,1,구로역,구로제2동,11530530,양호,미흡,우수,미흡,미흡
21201260,상권,발달상권,2120126.0,2024,1,디지털단지오거리,가리봉동,11530595,우수,양호,우수,보통,양호
21201270,상권,발달상권,2120127.0,2024,1,구로구청,구로제5동,11530560,우수,보통,양호,미흡,미흡
21201280,상권,발달상권,2120128.0,2024,1,신도림역,구로제5동,11530560,양호,주의,우수,미흡,주의
21201290,상권,발달상권,2120129.0,2024,1,구로디지털단지,구로제3동,11530540,우수,양호,우수,양호,양호
21201300,상권,발달상권,2120130.0,2024,1,구로디지털단지역,구로제3동,11530540,주의,주의,양호,미흡,미흡
21201310,상권,발달상권,2120131.0,2024,1,가산디지털단지,가산동,11545510,우수,미흡,우수,미흡,미흡
21201320,상권,발달상권,2120132.0,2024,1,독산동,독산제1동,11545610,우수,주의,우수,주의,주의
21201330,상권,발달상권,2120133.0,2024,1,서울시흥동우체국(홈플러스시흥점),시흥제1동,11545670,양호,보통,우수,양호,양호
21201340,상권,발달상권,2120134.0,2024,1,구로전화국,독산제3동,11545630,양호,미흡,우수,주의,미흡
21201350,상권,발달상권,2120135.0,2024,1,양평역,양평제1동,11560610,우수,보통,우수,양호,보통
21201360,상권,발달상권,2120136.0,2024,1,영등포구청역,당산제1동,11560550,우수,보통,우수,양호,양호
21201370,상권,발달상권,2120137.0,2024,1,문래역(문래로데오거리),문래동,11560605,우수,미흡,우수,양호,양호
21201380,상권,발달상권,2120138.0,2024,1,당산2동(영등포우체국),당산제2동,11560560,우수,보통,우수,미흡,미흡
21201390,상권,발달상권,2120139.0,2024,1,대림3동사거리,대림제3동,11560720,우수,미흡,우수,양호,양호
